5395	7161
5599	5587
2321	2885
8440	5058
9821	6498
55366	4040
3801	5300
3981	7453
998	836
10370	5747
8945	5052
22900	675
4088	3725
6714	966
8772	4615
5594	4294
5879	5747
10972	7428
5578	5781
26277	5830
64783	8563
5580	10728
5333	9146
208	5291
5333	5335
7186	56923
6885	9146
4294	9479
7157	302
2316	998
2969	6714
3725	51592
5966	8440
1432	5781
2316	3725
7001	6303
1840	1840
2771	3329
409	6416
6774	6774
1845	6850
8754	5580
10498	4790
6774	5467
3725	4094
10014	25865
5335	5587
5295	5728
2885	6464
4087	4086
5578	1499
4615	51135
7189	868
9448	55083
5310	1499
51701	6468
3315	6303
10972	7189
5720	11047
4790	5578
1051	5603
4088	9372
1432	5604
60485	2896
5467	55072
9611	4790
7518	4790
7422	2321
6733	23560
11171	4831
1832	5578
22976	2547
6722	5966
1956	5587
3148	4790
1956	506
5601	5599
408	3309
6416	5599
2776	2776
4627	4627
8829	7048
6885	80762
6464	5295
7037	7037
5728	4830
6468	10987
51347	51347
3643	6464
2625	55294
1020	5829
3309	5692
5925	7157
5594	4086
114609	3654
6714	7442
148022	9618
5335	5916
2064	5300
55366	7037
5604	7187
1432	4294
4087	22976
7430	5578
498	506
5796	8754
3091	7157
3643	5747
4628	5898
604	23162
5300	506
4205	3688
2534	8651
5599	6774
1857	7186
408	83737
8741	7132
8945	5966
6886	5925
4830	4282
4627	5898
4088	8945
472	50488
10892	10498
3665	57506
6714	7414
4163	148281
1500	3728
4089	3661
3654	408
1020	472
3707	8867
6714	6850
6303	2634
51592	4089
6093	997
1499	2321
301	5578
8651	5781
22976	5333
6809	9341
3091	5728
6722	6929
114609	6774
4214	4214
128	128
23162	6772
7132	6772
6722	4790
10725	472
1147	55294
7157	3309
10114	409
4690	2885
29110	29110
5728	5747
5595	5609
409	2547
7334	1147
8737	7132
7043	7048
2874	5595
27086	51231
10159	966
4087	5660
3725	811
4088	28996
3329	836
1020	6714
4627	2534
324	4628
3315	3315
1956	1969
2624	10014
23162	5599
3981	2316
196	7025
1432	3297
811	811
4086	7046
2308	2308
4090	10987
2778	2778
1832	3728
4851	5925
3572	3717
55904	7157
28996	55294
3661	5970
10114	6498
506	811
5682	5720
4303	5599
2885	5532
208	1147
4824	5916
2064	7037
55294	5469
1020	5594
2885	5058
5608	1432
2885	5594
3688	3672
81565	5048
5970	3091
5747	5310
58533	7048
10755	10755
4790	8945
5335	5747
9821	7157
26277	26277
3476	7320
4091	90
2054	6809
1027	5599
5663	55294
648	2624
5058	6794
4088	4851
7046	4851
55366	3329
2316	6885
5914	6722
694	2547
306	8773
5728	5829
6497	208
4087	6764
5604	6885
5058	5604
5580	10672
6714	6868
5595	23513
4217	5608
5413	5413
10987	3315
5310	5310
1499	10076
5604	5781
3725	6774
1386	1051
960	7430
572	581
8440	375056
1499	5797
2534	6850
1020	8867
5595	604
5194	5830
11331	79084
3315	5587
4088	5601
4851	5469
6885	5609
861	896
54476	114609
10755	8829
641	9156
148022	6850
10818	4690
4851	2547
5970	6670
2353	5595
3572	3572
5594	3297
8841	2969
1832	1832
3315	6774
1605	2534
4087	6093
4216	6416
23598	604
5914	6777
2885	10114
4296	5606
6890	567
2534	6464
472	7428
11047	5716
11171	23043
1906	2353
3280	3717
11047	5692
2782	408
25945	25945
208	4303
6850	5587
6714	3717
1147	7189
6733	23139
8945	63916
1958	9536
4214	8239
3315	8563
595	5925
4040	4040
1432	5599
3688	7423
10621	10622
90	57154
2064	9479
2034	1499
9156	4437
5682	7030
3280	5578
4292	498
1432	5601
811	3675
196	1499
5599	64783
5747	6093
2547	2885
5747	6850
1051	5970
1956	2885
5291	5580
1956	5601
5333	8867
348	348
5578	5879
1956	3728
1147	5781
3297	7531
6885	57551
30009	2625
8773	8773
50488	5911
23560	4771
3725	604
5335	2064
7161	153090
1956	1958
1739	5598
54820	5966
10316	10316
6794	5268
29110	5970
6777	6774
283149	1499
8239	5830
182	7057
4851	1499
1432	6885
10818	6194
998	7046
4831	2281
2064	55715
2064	3717
5310	6714
5058	7048
2969	84901
1499	51564
6774	6850
3309	4628
8563	4089
10253	6714
6464	6714
1500	1500
5603	1386
4216	4616
2064	6464
5578	7161
7187	340061
1500	1001
6714	6772
148022	29110
6416	5371
3091	10014
1147	5578
4691	2547
7048	5291
9611	9611
1845	5595
302	4163
657	25805
1147	408
7001	7001
1147	9611
6498	5925
1969	5721
4088	10014
998	10935
2885	3309
7187	868
5467	6714
1956	966
4683	5291
6890	6890
1386	3688
3329	7096
4851	5295
998	408
7048	6885
1432	2534
2353	5599
3685	8754
6850	8841
2885	5925
4296	22920
1909	2771
10437	2683
4216	5781
567	567
7046	5295
7531	7531
2004	3398
1499	57154
3801	10174
5916	6722
3655	5580
4690	5595
10014	2874
5335	613
4831	7334
5970	4088
4851	4851
5595	3398
4092	7046
7157	23560
3717	140885
8945	8473
408	7189
4790	5371
3091	6303
1956	1490
7157	7334
4628	4790
10755	8473
57506	57506
7132	7189
4691	5970
6647	5268
4615	3654
3091	55294
659	659
4087	51592
2316	2914
4087	23592
9368	2539
9092	9092
51135	3654
81565	5829
5371	7161
5599	572
5371	5595
4054	7040
472	7157
8312	8312
9611	8841
4790	4221
2624	5594
5048	11104
5371	9372
3309	5966
2969	7189
9611	1051
7186	4214
6812	1020
4090	864
2885	1605
3672	3672
5595	9500
1432	3329
54778	4091
6497	7157
7430	811
6050	9448
472	472
613	613
11331	1499
5829	5747
23162	4217
55250	6772
2885	5601
10672	4217
5469	5595
3661	3665
51564	8841
6303	6591
6809	10652
861	3725
27086	4628
5796	3643
648	56829
5580	960
1027	208
7157	29
836	4292
5879	836
8772	7132
1001	1499
1956	208
4087	1147
6670	7048
5660	5830
23405	4691
5599	659
3717	7189
10114	7157
3685	3491
4217	5781
6733	64783
10114	4294
5300	4087
4205	8546
4086	6498
55366	4627
3725	9611
9146	3643
811	567
5654	5654
3688	5578
3725	4089
409	8546
196	10672
4214	972
2280	7046
10892	7334
2782	4163
5578	7442
60485	7531
7001	302
2064	1956
3654	5599
641	641
5609	8915
56998	1499
4087	10987
5371	864
5797	1500
4087	6647
4792	10892
1147	1147
5604	7531
864	3431
55366	128239
6464	975
10728	4163
3655	10755
5606	5595
2353	5594
4216	8312
23598	23598
11171	7189
6929	9368
100	7161
79840	3981
1956	408
5879	4216
5587	7157
2118	4089
5728	6794
7037	7414
10892	8915
6850	23765
10497	2054
5291	5720
2305	9092
10159	5898
2280	7428
5395	2956
836	8654
7048	90
2064	5660
1051	5601
3572	5781
55294	8943
3725	4436
9564	5781
10623	10621
7189	4217
3146	7030
5191	5830
9500	1147
5747	6772
10159	7037
5295	4792
2885	5720
6777	6777
10987	3654
3659	7187
9611	6497
4086	4091
340061	3661
1956	5781
57154	8945
5970	2353
10163	2534
5581	6714
4851	5594
7189	84231
7189	960
998	128239
5970	7157
472	6794
1051	3146
8546	23210
7334	7428
5721	5721
4240	5879
604	7186
4436	2956
4851	182
9564	5747
6772	3476
998	4628
5307	9500
7531	4628
2308	5058
4824	5578
2534	3728
10652	4282
50488	4690
55366	4628
8741	8741
998	9564
5601	5604
7430	4771
1845	5594
5970	4851
5587	5603
6809	29110
8440	8440
5817	56829
5621	3309
5604	6416
3397	6812
5796	2734
7157	51701
4091	11171
2950	4217
7428	8651
5601	5663
889	23236
1386	11331
4088	10370
1027	2885
998	409
5829	7189
54778	8312
3675	7077
5818	5817
864	57154
51701	6497
2316	3148
896	4830
2353	10498
1386	2950
409	408
10014	7531
10987	9255
1956	6416
2956	641
4217	4217
93974	93974
4790	9372
472	5830
83737	8737
10892	8239
1956	811
5599	6929
10498	4209
6303	7157
5581	5595
23162	5601
11331	4205
10818	5781
4214	2950
4294	23542
1956	5829
10370	6774
3717	5335
6498	7046
1956	1020
4824	6670
6093	6093
7059	7057
2308	5371
5595	6772
5335	5058
4221	4627
10987	8915
25865	25865
10616	8737
3675	7057
8829	7046
409	1500
3398	7428
1499	3728
1997	6722
2885	675
409	208
7186	7186
5594	3643
2316	6772
5580	5595
5829	4690
5970	6303
5682	5692
2308	1051
3579	3579
3202	4211
3725	5925
22985	538
3654	5532
5371	5594
975	3688
6464	5052
9479	9479
8773	23557
83737	2534
6934	2547
1020	3725
2277	2277
6885	83737
6284	6284
1027	1020
3297	5598
23162	836
2771	64805
409	79084
5595	1386
3661	5925
6774	2534
648	7072
3981	8563
5469	5594
5310	5829
4214	5609
1605	4690
1432	5609
4089	6497
5829	5829
4088	8312
4292	5532
10818	5058
7334	7334
51378	51378
7048	9372
8767	7189
5599	83737
5966	51564
675	4088
811	7018
7157	7531
1499	208
1499	5607
648	7157
7186	153090
6464	4628
675	7157
4436	4436
1958	6722
5818	25945
5371	1386
7334	4683
23236	2767
1490	8943
1027	5595
51592	8841
4163	4628
6714	2885
5581	604
5371	5335
7518	3981
1956	3329
6093	10623
4303	5966
8945	6789
5829	6868
7132	5580
4163	5966
5300	4088
4092	8312
4086	6497
1969	2885
604	5371
6809	9372
1051	6670
868	6850
3280	3398
4436	9156
8312	1856
7157	7037
604	3801
57506	80762
6789	57551
3265	153090
868	57630
5747	5781
29110	7186
3643	5295
5966	6303
1020	1020
836	7187
6497	6497
2321	2534
6464	5747
5915	5915
57154	8312
2547	4683
22985	9092
2034	51592
4087	5058
1856	1499
5578	5598
3297	11171
5295	5663
1845	6772
6497	3309
5601	8915
6303	6303
11331	9611
409	4627
57506	8767
3309	4790
7157	4627
4163	7037
323	4089
7067	2547
2530	2683
2539	7531
3398	2626
7157	649
1956	409
3398	3398
208	57630
648	506
604	8613
4790	5966
2885	4088
2539	2634
1386	301
4853	5663
8313	1499
5970	8945
2683	2683
324	3309
7157	5601
498	5970
4691	4683
2885	5966
7157	7157
572	7531
4089	57154
498	3309
8312	1857
3685	9564
4214	1147
3717	4792
6497	28996
9846	5295
1499	864
3685	961
1956	83737
6774	4790
5371	6934
4292	5395
2064	1499
6929	5925
26191	5580
7189	6885
23043	302
8767	7186
4086	4090
54106	7189
5300	864
2885	8867
6404	6850
408	1432
5879	6774
7187	6714
1848	5594
4831	5692
998	7186
51564	5587
408	2316
5371	8312
283	7157
1956	2353
5911	7046
5599	2950
675	675
4089	5594
6850	5829
23295	56246
581	7161
2626	5595
7157	4221
324	81844
3329	79084
10014	4048
6774	55250
11326	5295
4860	7189
4088	57154
4683	641
4089	4303
1464	998
7001	6774
4086	23592
7428	4163
51592	51592
5335	5578
2914	2914
4294	5879
4792	8915
997	4792
2885	79084
55294	5970
2767	975
3654	55072
391	4086
4090	4091
5295	613
5925	1028
1840	2885
3516	5469
5829	7414
5595	6886
4683	4436
5663	3146
3717	9846
51701	4089
4216	5599
7026	7026
2549	5594
54778	54778
5781	6714
1432	6929
57154	8767
1605	6464
7531	29110
2549	5335
6714	2064
4851	4853
11171	4088
4087	9146
1432	6772
5460	3148
4436	472
5747	3280
7132	7132
6259	7037
2885	5194
208	4217
5660	5660
7157	581
7001	6647
3265	5898
5608	5606
4792	9611
8767	8737
6722	1051
7334	10616
4086	4086
4292	641
5599	7132
998	4853
2885	998
301	3654
7186	7187
6050	6050
5970	10498
6714	2316
4087	5599
23765	7189
1956	55715
5580	5587
9448	4214
1956	3315
3685	5829
4089	5058
595	7161
9479	23542
5599	8772
939	966
8976	57630
3717	1027
5595	5936
2280	2280
5295	2549
8312	8440
9500	3315
5819	5819
57154	57506
7320	8239
8841	5295
4086	4089
5594	9846
55703	10621
9353	9353
54778	6497
5970	8651
5663	1020
1956	8976
5052	2956
149041	7320
7186	2316
5747	961
1432	2316
4092	1499
5052	7001
472	5970
3397	7428
4615	3665
3516	7026
5074	23210
472	648
26999	4690
4690	5058
1147	2734
2734	2969
9564	2889
3516	4790
7186	8737
7067	7067
5578	4792
4436	4437
4691	498
10935	7132
10987	7157
2205	2205
5606	5606
5879	4296
10253	868
8651	2064
4088	4086
4628	5970
51592	6929
7428	7157
6733	10458
1956	8943
23405	23405
6814	2054
8737	153090
1386	1499
3659	5970
6772	9821
2624	55294
5295	7430
2353	84901
10221	5604
1051	4790
2624	8841
1857	148281
7046	90
4087	7161
9043	5599
22920	22920
1956	2896
10014	8841
2885	140885
27086	641
6647	8239
6733	283149
5578	5663
8767	55072
960	2064
409	1909
3717	2969
1147	7186
6890	811
472	4683
5295	5781
324	8473
1386	4089
960	7046
9572	9611
5532	3725
3315	3309
5781	5829
2885	8763
60485	375056
1856	7186
8841	3091
472	5469
1386	5580
58533	1956
4217	8239
2950	2950
90	4086
3665	10522
4294	4294
4615	6885
2885	3655
5781	7132
1386	960
2885	9846
7531	1432
5797	5797
7046	7048
57154	6093
2547	7157
22985	8563
2767	9368
7453	997
5371	7155
2969	6772
8945	4089
5603	896
1432	56940
10972	5663
5599	3265
23557	8546
6404	6404
1739	54910
4205	4209
11171	5335
836	8945
4294	6929
5879	7189
4616	5467
1464	5747
1956	5052
140885	961
54106	59307
5594	1051
409	1147
5747	6774
1054	3725
4087	10370
1499	7430
5217	7189
6772	7453
7157	2969
80824	5601
100	2885
182	9146
1432	4831
7189	8915
1848	5595
1958	1051
11331	3728
324	324
1386	3315
2054	8773
8945	8945
408	811
26277	677
2885	5291
4830	5879
2885	7018
2885	5829
5295	5925
23043	5682
7186	4296
5879	5879
5371	4087
3309	8737
694	8772
7161	10049
1856	55145
55072	10616
6464	3091
4615	7189
128	5052
408	79084
4831	6647
5914	5914
6497	498
7187	4217
3297	5601
1490	7043
5578	6812
55294	8239
2767	1909
1386	2353
3146	836
2547	2956
3297	8945
4627	960
2064	2064
5058	9146
55109	55109
1956	23542
4091	659
6647	2280
2885	4628
7186	3725
3146	7161
9146	4294
1956	10728
29110	3309
51701	6885
208	6416
4091	7046
3717	7342
7428	1499
1432	5595
55715	6714
3801	8313
8312	5300
4088	861
8563	9092
7057	961
7040	2280
7048	80762
11171	7048
8313	324
409	6194
9146	4644
2885	572
22900	8841
2353	4094
23236	5333
7189	3665
83706	5052
4089	2308
5581	5291
5052	6647
5966	5966
4088	7046
57630	4296
6886	861
5300	7186
6789	4218
5604	4214
3315	5578
2054	2054
7428	4282
1051	861
10458	5879
1499	9368
57506	7189
3202	2308
22985	64783
5580	5580
4292	472
4088	8239
4792	4790
29937	3728
657	2281
4089	1051
8767	7132
5058	5058
6772	57154
4683	7320
6498	6498
208	581
3725	6497
3265	6714
1499	10987
4690	8651
3707	51196
7414	81565
6376	7157
7428	2316
960	972
7040	7040
6404	5295
5747	5747
4436	7157
54778	4092
3476	6778
10272	4089
2776	3357
5871	4296
2534	613
6714	6722
4089	4092
604	604
5580	3315
6868	5594
2776	5295
498	4627
7048	9618
3717	6772
8945	324
648	81565
5295	5295
2534	55715
6885	57506
23542	5603
5578	8563
2776	9368
391	63916
3572	5580
114609	4763
3091	5595
5295	5335
604	3726
4851	3516
6722	2969
10987	4089
220972	7037
4088	4087
9344	6885
